sentiment_score,sentence_index,sentence,article_index
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
